X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL
2490360.158,2349066.432,12,T20150013862,ABS to receive accident,Finished,1/07/2015 0:00,16:14:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,T intersection,Serious injury accident,60 km/hr,No,1129,144.8897762,-38.35990846,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2490360.158,2349066.432,6,1,0,1,0,5,3,3,0,3,3,0,0,0,0,0,0,0,1,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA
2260748.446,2701006.468,17,T20150013871,ABS to receive accident,Finished,1/07/2015 0:00,16:40:00,No,Collision with a fixed object,Wednesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,110 km/hr,Yes,294790,142.3746902,-35.15865303,Non-Intersection,MILDURA,WESTERN REGION,2260748.446,2701006.468,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MILDURA
2508432.818,2369132.48,28,T20150013861,ABS to receive accident,Finished,1/07/2015 0:00,16:45:00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,80 km/hr,No,288245,145.0960494,-38.17915264,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2508432.818,2369132.48,3,3,0,1,2,0,3,0,0,1,2,0,0,0,0,0,0,0,1,1,Yes,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA
2495942.728,2409837.911,40,T20150013858,ABS to receive accident,Finished,1/07/2015 0:00,17:15:00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,65831,144.9539699,-37.81254782,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495942.728,2409837.911,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE
2525272.428,2375549.49,18,T20150013874,ABS to receive accident,Finished,1/07/2015 0:00,17:15:00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Serious injury accident,80 km/hr,No,287895,145.2881951,-38.12104402,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2525272.428,2375549.49,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,CASEY
2532693.972,2411482.759,99,T20150013968,ABS to receive accident,Finished,1/07/2015 0:00,17:29:00,No,Collision with vehicle,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dark No street lights,No,T intersection,Other injury accident,60 km/hr,No,39857,145.3712321,-37.79708053,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2532693.972,2411482.759,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,MELB_URBAN,MELB_URBAN,YARRA RANGES
2490983.77,2411268.57,65847,T20150014352,ABS to receive accident,Finished,1/07/2015 0:00,17:35:00,No,Collision with vehicle,Wednesday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Dark Street lights unknown,No,Not at intersection,Other injury accident,50 km/hr,No,291427,144.897631,-37.79950651,Non-Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2490983.77,2411268.57,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,1,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG
2513624.526,2411136.082,42,T20150013863,ABS to receive accident,Finished,1/07/2015 0:00,17:40:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,100 km/hr,No,291289,145.1547176,-37.80064411,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2513624.526,2411136.082,10,4,0,1,3,6,3,7,0,6,4,0,0,0,0,0,0,0,0,1,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE
2490850.103,2404702.825,123,T20150014008,ABS to receive accident,Finished,1/07/2015 0:00,18:30:00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,No,T intersection,Other injury accident,50 km/hr,No,291237,144.8960151,-37.85873833,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2490850.103,2404702.825,3,3,0,0,3,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY
2514334.122,2407252.367,34,T20150013865,ABS to receive accident,Finished,1/07/2015 0:00,18:35:00,Yes,Collision with vehicle,Wednesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Dark Street lights on,Yes,T intersection,Other injury accident,50 km/hr,No,357448,145.1628635,-37.83566284,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2514334.122,2407252.367,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE
2553230.933,2413163.015,19,T20150013878,ABS to receive accident,Finished,1/07/2015 0:00,19:00:00,Yes,Collision with a fixed object,Wednesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Other injury accident,50 km/hr,Yes,291158,145.6043089,-37.78097362,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2553230.933,2413163.015,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,TOWNS,TOWNS,YARRA RANGES
2527748.871,2379290.766,64,T20150013879,ABS to receive accident,Finished,1/07/2015 0:00,19:30:00,Yes,Collision with vehicle,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,Yes,T intersection,Other injury accident,80 km/hr,No,291213,145.3162814,-38.0872504,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527748.871,2379290.766,4,3,0,0,3,1,1,3,0,2,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY
2502110.529,2419430.955,212,T20150014241,ABS to receive accident,Finished,1/07/2015 0:00,19:30:00,Yes,Collision with a fixed object,Wednesday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,No,Not at intersection,Other injury accident,60 km/hr,Yes,291651,145.023953,-37.72601838,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2502110.529,2419430.955,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,DAREBIN
2504190.655,2402550.287,66409,T20150022361,ABS to receive accident,Finished,1/07/2015 0:00,20:10:00,Yes,Collision with vehicle,Wednesday,LEFT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,70 km/hr,No,57918,145.0476977,-37.87815906,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2504190.655,2402550.287,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON
2434246.203,2527068.554,43,T20150013877,ABS to receive accident,Finished,1/07/2015 0:00,21:00:00,Yes,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,50 km/hr,No,291113,144.2635405,-36.75373965,Intersection,BENDIGO,NORTHERN REGION,2434246.203,2527068.554,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO
2538721.43,2400594.959,3,T20150013882,ABS to receive accident,Finished,1/07/2015 0:00,21:50:00,Yes,Collision with a fixed object,Wednesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,60 km/hr,Yes,292361,145.4412187,-37.89493135,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2538721.43,2400594.959,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA RANGES
2523661.824,2392961.257,13597,T20160013661,Non ABS accident,Private Property,2/07/2015 0:00,4:00:00,Yes,Other accident,Thursday,PARKED CAR RUN AWAY,No,Dark Street lights on,No,Unknown,Other injury accident,Camping grounds or off road,No,305035,145.2692698,-37.96422807,Off Road,CASEY,METROPOLITAN SOUTH EAST REGION,2523661.824,2392961.257,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY
2492891.489,2424810.05,716,T20150015579,ABS to receive accident,Finished,2/07/2015 0:00,6:45:00,No,Collision with vehicle,Thursday,LEFT NEAR (INTERSECTIONS ONLY),No,Unk.,No,Cross intersection,Other injury accident,Not known,No,43665,144.9195421,-37.6775215,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2492891.489,2424810.05,4,1,0,0,1,3,1,3,0,2,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HUME
2496432.346,2410761.821,58,T20150013908,ABS to receive accident,Finished,2/07/2015 0:00,7:00:00,No,Collision with vehicle,Thursday,LEFT TURN SIDESWIPE,No,Dark Street lights unknown,No,Cross intersection,Other injury accident,50 km/hr,No,31046,144.9594536,-37.80405869,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496432.346,2410761.821,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2515862.244,2363510.056,84,T20150013893,ABS to receive accident,Finished,2/07/2015 0:00,7:35:00,No,Collision with vehicle,Thursday,LEFT NEAR (INTERSECTIONS ONLY),No,Dusk/Dawn,Yes,T intersection,Serious injury accident,80 km/hr,No,48362,145.1811809,-38.2296973,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2515862.244,2363510.056,2,2,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA
2498577.645,2411065.887,15591,T20160015974,ABS to receive accident,Finished,2/07/2015 0:00,8:30:00,No,Struck Pedestrian,Thursday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,No,Not at intersection,Other injury accident,40 km/hr,No,306171,144.983849,-37.80140785,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2498577.645,2411065.887,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA
2630271.963,2367034.776,90,T20150013915,ABS to receive accident,Finished,2/07/2015 0:00,8:30:00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,80 km/hr,No,52183,146.4869927,-38.18894405,Intersection,LATROBE,EASTERN REGION,2630271.963,2367034.776,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,LATROBE
2517169.691,2407544.529,483,T20150014567,ABS to receive accident,Finished,2/07/2015 0:00,9:30:00,No,Collision with vehicle,Thursday,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,357461,145.1950641,-37.83298241,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2517169.691,2407544.529,3,1,0,0,1,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE
2503545.306,2398052.208,124,T20150014023,ABS to receive accident,Finished,2/07/2015 0:00,10:00:00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,No,Not at intersection,Other injury accident,50 km/hr,No,291211,145.0403225,-37.91863106,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2503545.306,2398052.208,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,GLEN EIRA
2346439.879,2385852.164,37,T20150013907,ABS to receive accident,Finished,2/07/2015 0:00,10:25:00,No,Vehicle overturned (no collision),Thursday,OFF CARRIAGEWAY TO RIGHT,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,293455,143.2511056,-38.01585656,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,2346439.879,2385852.164,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CORANGAMITE
2444606.067,2370841.634,138,T20150014228,ABS to receive accident,Finished,2/07/2015 0:00,10:30:00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,No,Cross intersection,Other injury accident,50 km/hr,No,50059,144.3679398,-38.16215396,Intersection,GEELONG,SOUTH WESTERN REGION,2444606.067,2370841.634,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,1,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG
2499732.774,2396110.109,66,T20150013898,Heart attk/suicide/death by nat.causes,Finished,2/07/2015 0:00,10:30:00,No,Collision with vehicle,Thursday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,Not at intersection,Fatal accident,60 km/hr,No,292743,144.9971902,-37.93608653,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2499732.774,2396110.109,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BAYSIDE
2524370.961,2379929.797,65,T20150013897,Non ABS accident,Finished,2/07/2015 0:00,10:31:00,No,Struck Pedestrian,Thursday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Day,No,Private property,Other injury accident,Camping grounds or off road,No,296041,145.2777723,-38.08161219,Off Road,CASEY,METROPOLITAN SOUTH EAST REGION,2524370.961,2379929.797,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY
2513954.511,2398060.357,25,T20150013993,ABS to receive accident,Finished,2/07/2015 0:00,10:35:00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,70 km/hr,No,795,145.1585704,-37.91831828,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2513954.511,2398060.357,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MONASH
2480392.19,2404428.156,87,T20150013906,ABS to receive accident,Finished,2/07/2015 0:00,10:42:00,No,Collision with vehicle,Thursday,LANE CHANGE LEFT (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,356986,144.7771781,-37.86101254,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2480392.19,2404428.156,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY
2453198.47,2431257.68,86,T20150013902,ABS to receive accident,Finished,2/07/2015 0:00,10:50:00,No,Collision with vehicle,Thursday,PULLING OUT (OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,291156,144.4698773,-37.61830399,Non-Intersection,MOORABOOL,WESTERN REGION,2453198.47,2431257.68,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MOORABOOL
2729513.551,2405345.138,196,T20150014219,ABS to receive accident,Finished,2/07/2015 0:00,11:00:00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,50 km/hr,No,51945,147.6073409,-37.82463516,Intersection,EAST GIPPSLAND,EASTERN REGION,2729513.551,2405345.138,3,2,0,0,2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,1,No,1,3,0,3,0,0,SMALL_CITIES,SMALL_CITIES,EAST GIPPSLAND
2504974.909,2364557.497,36,T20150013903,ABS to receive accident,Finished,2/07/2015 0:00,11:25:00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,80 km/hr,No,35642,145.0569056,-38.22031614,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2504974.909,2364557.497,3,1,0,0,1,2,1,2,0,0,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA
2489825.91,2410366.152,85,T20150013901,ABS to receive accident,Finished,2/07/2015 0:00,11:35:00,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,292264,144.8843558,-37.8076439,Non-Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2489825.91,2410366.152,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG
2238417.739,2808617.943,67,T20150013905,ABS to receive accident,Finished,2/07/2015 0:00,12:10:00,No,Collision with vehicle,Thursday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Yes,Day,No,Not at intersection,Other injury accident,60 km/hr,No,295685,142.1649695,-34.18401898,Non-Intersection,MILDURA,WESTERN REGION,2238417.739,2808617.943,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,SMALL_CITIES,SMALL_CITIES,MILDURA
2192198.727,2406392.212,363,T20150014684,Non ABS accident,Finished,2/07/2015 0:00,12:30:00,No,No collision and no object struck,Thursday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,No,Private property,Other injury accident,Camping grounds or off road,No,292285,141.5044221,-37.79259978,Off Road,GLENELG,SOUTH WESTERN REGION,2192198.727,2406392.212,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,GLENELG
2496955.424,2422027.339,1931,T20150017373,ABS to receive accident,Finished,2/07/2015 0:00,13:00:00,No,Struck Pedestrian,Thursday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Unk.,No,Not at intersection,Other injury accident,Not known,No,293228,144.9655034,-37.70264593,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496955.424,2422027.339,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MORELAND
2254970.867,2534901.424,66394,T20150022218,Non ABS accident,Private Property,2/07/2015 0:00,14:00:00,No,No collision and no object struck,Thursday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,No,Unknown,Other injury accident,Camping grounds or off road,No,295433,142.2588597,-36.65365995,Off Road,HORSHAM,WESTERN REGION,2254970.867,2534901.424,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No,0,1,0,0,0,0,RURAL_VICTORIA,RURAL_VICTORIA,HORSHAM
2516580.055,2396050.549,59,T20150013913,Non ABS accident,Finished,2/07/2015 0:00,14:20:00,No,Struck Pedestrian,Thursday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,Yes,Private property,Serious injury accident,Camping grounds or off road,No,292513,-1,-1,Off Road,MONASH,METROPOLITAN SOUTH EAST REGION,2516580.055,2396050.549,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MONASH
2393914.484,2380247.44,6,T20150013938,ABS to receive accident,Finished,2/07/2015 0:00,14:25:00,No,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,No,291136,143.7909977,-38.07295833,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,2393914.484,2380247.44,3,3,1,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,COLAC OTWAY
2504643.77,2411268.081,22,T20150013927,ABS to receive accident,Finished,2/07/2015 0:00,14:50:00,No,Collision with vehicle,Thursday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,291181,145.0527443,-37.79952672,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2504643.77,2411268.081,3,2,0,0,2,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA
2486947.314,2408172.882,60,T20150013947,ABS to receive accident,Finished,2/07/2015 0:00,15:05:00,No,Struck Pedestrian,Thursday,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,Yes,Day,Yes,Not at intersection,Other injury accident,50 km/hr,No,291163,144.8517275,-37.82739845,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2486947.314,2408172.882,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY
2588031.692,2549277.449,767,T20150015330,ABS to receive accident,Finished,2/07/2015 0:00,15:30:00,No,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,Yes,Day,No,Cross intersection,Other injury accident,50 km/hr,No,51178,145.9833472,-36.55174899,Intersection,BENALLA,NORTH EASTERN REGION,2588031.692,2549277.449,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,0,0,0,TOWNS,TOWNS,BENALLA
2485112.951,2413934.747,5,T20150013922,ABS to receive accident,Finished,2/07/2015 0:00,15:50:00,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,T intersection,Other injury accident,50 km/hr,No,64208,144.83101,-37.77544308,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2485112.951,2413934.747,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2495745.653,2410315.406,7158,T20150025903,ABS to receive accident,Finished,2/07/2015 0:00,16:00:00,No,Collision with vehicle,Thursday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Dusk/Dawn,No,Cross intersection,Serious injury accident,60 km/hr,No,36,144.9515734,-37.80802595,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495745.653,2410315.406,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2509297.574,2412721.001,23,T20150013929,ABS to receive accident,Finished,2/07/2015 0:00,16:00:00,No,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dusk/Dawn,Yes,T intersection,Other injury accident,60 km/hr,No,38286,145.1055566,-37.78645162,Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2509297.574,2412721.001,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MANNINGHAM
2527880.126,2386189.486,50,T20150013930,ABS to receive accident,Finished,2/07/2015 0:00,16:30:00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,100 km/hr,No,293466,145.3186196,-38.02606958,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527880.126,2386189.486,9,2,0,2,0,7,2,7,0,0,4,0,0,0,5,0,0,0,0,0,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,CASEY
2516758.386,2428135.162,91,T20150013932,ABS to receive accident,Finished,2/07/2015 0:00,16:45:00,No,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Dusk/Dawn,Yes,T intersection,Other injury accident,80 km/hr,No,291182,145.1900215,-37.64744323,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2516758.386,2428135.162,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,NILLUMBIK
2524341.573,2390510.855,51,T20150013940,ABS to receive accident,Finished,2/07/2015 0:00,17:12:00,No,Collision with vehicle,Thursday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Other injury accident,60 km/hr,No,43167,145.2770864,-37.98628706,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2524341.573,2390510.855,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY
